Seq,Title,ShopName,Address,Area (평형),Cost,Style,Space,Apt Name,View Count,Editor,TagList
11052,심플하게 인테리어 해보자,에이치에스 디자인 한샘리하우스 대리점,경기도 과천시,33.0,4천만원대,모던,"전체,거실,침실,아이방,키친,욕실",래미안 슈르,486,한샘리하우스 에이치에스 디자인대리점,
11054,"용산구 삼성리버힐아파트 43평형 구축 인테리어, 마치 신축인듯",더 솜씨 한샘리하우스 대리점,서울특별시 용산구,43.0,6천만원대,모던,"거실,키친,현관,기타",리버힐삼성아파트,745,한샘리하우스 더 솜씨대리점,"월플러스,아트월시공,한샘벽지,포인트벽지,포인트월,안방인테리어,한샘부엌,밀란부엌,플랫화이트,한샘중문,현관중문"
11055,강서구 상아맨션2차 20PY 화이트오크,에이치에스 디자인 한샘리하우스 대리점,서울특별시 강서구,20.0,3천만원대,모던,"키친,다이닝룸,욕실",상아맨션,253,한샘리하우스 에이치에스 디자인대리점,
11056,"개봉동 두산아파트 23평형 미니멀 인테리어, 20평대에서 6인식탁을",디자인 오늘 한샘리하우스 대리점,서울특별시 구로구,25.0,4천만원대,모던,"전체,거실,침실,키친,드레스룸,욕실,현관,기타",두산아파트,344,한샘리하우스 디자인 오늘대리점,
11059,계산동 현대아파트 31평 따뜻한 볕이 가득한 화이트인테리어,남서울 한샘리하우스 대리점,인천광역시 계양구,31.0,4천만원대,모던,"전체,거실,침실,키친,서재/멀티룸,욕실,기타",현대아파트,518,한샘리하우스 남서울대리점,
11060,"일산서구 탄현15단지 효성, 우드의 따뜻함으로 완성하다",미강 한샘리하우스 대리점,경기도 고양시 일산서구,38.0,5천만원대,모던,"전체,거실,침실,키친,드레스룸,서재/멀티룸,욕실,현관,기타",탄현마을15단지아파트,87,한샘리하우스 미강대리점,
11061,마포구 래미안푸르지오 33평 모던블랙 인테리어,주식회사 지와이디자인 한샘리하우스 대리점,서울특별시 마포구,33.0,5천만원대,모던,"전체,거실,침실,키친,욕실,현관,기타",마포 래미안 푸르지오,174,한샘리하우스 주식회사 지와이디자인대리점,
11062,고양시 덕양구 DMC리슈빌더포레스트 34평. 존재감 있는 주방으로 완성한 인테리어,주식회사 조은집 한샘리하우스 대리점,경기도 고양시 덕양구,34.0,5천만원대,모던,"전체,거실,침실,키친,욕실,현관,기타",DMC리슈빌더포레스트,301,한샘리하우스 주식회사 조은집대리점,
11064,가성비 있는 인테리어 도전,SJ 한샘리하우스 대리점,서울특별시 서대문구,33.0,5천만원대,모던,"거실,침실,키친,기타",무악재한화아파트,441,한샘리하우스 SJ대리점,
11065,이문쌍용아파트 20평형대 화이트 내추럴 인테리어,한샘 한샘리하우스 대리점,서울특별시 동대문구,32.0,4천만원대,모던,"전체,거실,침실,아이방,키친,욕실,현관,기타",쌍용아파트,227,한샘리하우스 한샘대리점,
11067,마포구 신촌삼익아파트 34평형 화이트인테리어에 색감을 톡!,더 솜씨 한샘리하우스 대리점,서울특별시 마포구,33.0,5천만원대,모던,"전체,거실,키친,다이닝룸,드레스룸,욕실,현관,기타",신촌삼익아파트,464,한샘리하우스 더 솜씨대리점,"다이닝룸,팬던트,매트화이트,매트화이트,ㄱ자형주방,대면형주방,스윙형붙박이장,바흐드레스룸,월플러스,발코니확장,터닝도어,젠다이,파티션,하부조명,베이지톤화장실,휴판넬,휴플로어,중문,파티션,화이트톤인테리어,파티션,매트화이트,고시형중문,여닫이형,파티션,매트화이트,고시형중문,여닫이형,유로3,프리미엄스윙"
11068,"탄현3단지 20평 신혼집 화이트톤 인테리어, 좁지만 넓게사는 방법",미강 한샘리하우스 대리점,경기도 고양시 일산서구,20.0,4천만원대,모던,"전체,거실,침실,키친,드레스룸,욕실,현관,기타",탄현마을3단지,444,한샘리하우스 미강대리점,
11072,영등포구 문래동 문래자이 아파트 47평형 심플 화이트 인테리어,남서울 한샘리하우스 대리점,서울특별시 영등포구,47.0,5천만원대,모던,"전체,거실,침실,키친,욕실,기타",문래자이,205,한샘리하우스 남서울대리점,
11073,당산동 현대아파트 5차 아파트 129 화이트인테리어,주식회사 조은집 한샘리하우스 대리점,서울특별시 영등포구,39.0,3천만원대,모던,"전체,거실,침실,키친,서재/멀티룸,기타",당산현대5차아파트,92,한샘리하우스 주식회사 조은집대리점,
11074,영등포구 당산 현대5차 35평형 한샘인테리어 ,주식회사 조은집 한샘리하우스 대리점,서울특별시 영등포구,30.0,5천만원대,모던,"전체,거실,침실,아이방,키친,기타",당산현대5차아파트,84,한샘리하우스 주식회사 조은집대리점,
11075,'25평' 신혼부부를 위한 밝고 따뜻한 인테리어,한샘 한샘리하우스 대리점,서울특별시 중랑구,25.0,1천만원 미만,모던,"전체,거실,침실,키친,서재/멀티룸,욕실,현관,기타",늘푸른동아아파트,277,한샘리하우스 한샘대리점,"거실인테리어,홈인테리어,서재방인테리어,홈인테리어,안방인테리어,홈인테리어,욕실인테리어,홈인테리어,주방인테리어,키친인테리어,홈인테리어,현관인테리어,홈인테리어"
11077,위시티일산자이2단지 50평 우아한 고객님을 위한 클래식 스타일 인테리어,미강 한샘리하우스 대리점,경기도 고양시 일산동구,50.0,7천만원 이상,모던,"거실,키친,욕실,기타",위시티일산자이2단지아파트,366,한샘리하우스 미강대리점,
11079,성동구 서울숲더샵아파트 36평 부분시공 인테리어,더 솜씨 한샘리하우스 대리점,서울특별시 성동구,36.0,3천만원대,모던,"키친,욕실,현관,기타",서울숲 더샵,415,한샘리하우스 더 솜씨대리점,"터치도브,연그레이,행잉형,현관장조명,간접조명,한샘도기,타일바스,샤워부스,한샘바스,한샘도기,한샘필름,S200,화이트,도어리폼,EO300터치블랙,냉장고장,EO300터치블랙,오르비스화이트,사각싱크볼,거위목입수전,KBLED미러장식키큰장,EO300터치블랙,오르비스화이트상판,벽타일"
11082,"이촌동 동원베네스트 아파트, 30평대 우드 화이트 인테리어",주식회사 조은집 한샘리하우스 대리점,서울특별시 용산구,32.0,6천만원대,모던,"전체,거실,침실,키친,욕실,현관,기타",동원베네스트아파트,95,한샘리하우스 주식회사 조은집대리점,
11084,"광명 광명역푸르지오 34평형 모던 내추럴 인테리어, 이게 바로 트렌드지!",광명 한샘리하우스 대리점,경기도 광명시,34.0,7천만원 이상,모던,"전체,거실,키친,욕실,현관,기타",광명역푸르지오,768,한샘리하우스 광명대리점,"모던,템바,보드,필름,알판,벽,유로,700,베일,타일,마그네틱,레일,조명"
11085,송파구 장지 위례24단지 꿈에그린 21평형 깔끔한 인테리어,큐드디자인 한샘리하우스 대리점,서울특별시 송파구,21.0,2천만원대,모던,"거실,키친,기타",위례24단지,1063,한샘리하우스 큐드디자인대리점,"ㄷ자아일랜드,무드그린,한샘주방,한샘중문,한샘프리미엄중문,내추럴인테리어,한샘무드그린,무드그린,한샘주방,한샘키친,한샘빌트인거실장,비스포크"
11086,구로구 신도림 e-편한세상 4차 34평형 화이트 내추럴 인테리어,디자인 오늘 한샘리하우스 대리점,서울특별시 구로구,34.0,7천만원 이상,모던,"전체,거실,침실,키친,드레스룸,서재/멀티룸,욕실,현관,기타",신도림4차 e-편한세상,353,한샘리하우스 디자인 오늘대리점,
11087,"목동 우당아파트 151㎡, 새로운 수납공간이 필요하신가요?",꾸밈채 한샘리하우스 대리점,서울특별시 양천구,48.0,1천만원 미만,모던,"전체,거실,침실,키친,서재/멀티룸,욕실,현관,기타",우당아파트,153,한샘리하우스 꾸밈채대리점,
11089,서초 아크로비스타 58평형 확장 리모델링,디자인 픽 한샘리하우스 대리점,서울특별시 서초구,58.0,7천만원 이상,모던,"전체,거실,침실,아이방,키친,서재/멀티룸,욕실,현관,기타",아크로비스타,835,한샘리하우스 디자인 픽대리점,
1109,모던한 타입의 고급스러운 만촌메트로 43평 인테리어,아이앤디 주식회사 한샘리하우스 대리점,대구광역시 수성구,44.0,5천만원대,"심플&amp;미니멀,모던",전체,메트로팔레스2단지,1011,한샘리하우스 아이앤디 주식회사대리점,
11090,"노량진 우성아파트, 33평 구축을 신축처럼",더 솜씨 한샘리하우스 대리점,서울특별시 동작구,33.0,7천만원 이상,모던,"전체,거실,침실,키친,드레스룸,욕실",우성아파트,228,한샘리하우스 더 솜씨대리점,
11092,"구로구 우성꿈동산아파트 25평형, 3천만원대 화이트 가성비 인테리어",남서울 한샘리하우스 대리점,서울특별시 구로구,31.0,3천만원대,모던,"전체,거실,침실,키친,욕실,현관,기타",우성꿈동산아파트,383,한샘리하우스 남서울대리점,
11093,영등포구 도영로 2-5 대림코오롱아파트 80m2 ,꾸밈채 한샘리하우스 대리점,서울특별시 영등포구,24.0,3천만원대,모던,"전체,거실,키친,욕실,현관,기타",대림동코오롱아파트,454,한샘리하우스 꾸밈채대리점,"거실인테리어확장공간20평대거실,거실인테리어확장공사한샘리하우스한샘꾸밈채대리점,대림동코오롱아파트한샘리하우스한샘꾸밈채대리점,중문한샘3연동중문한샘리하우스한샘꾸밈채대리점,한샘주방,유로500로엔화이트,한샘주방유로500로엔화이트예쁜주방한샘리하우스,한샘타일바스,한샘타일바스깨끗한욕실한샘리하우스한샘꾸밈채대리점,현관인테리어한샘리하우스한샘꾸밈채대리점"
11094,"금천구 벽산 5단지 30평형 내추럴톤 인테리어, 화이트와 오크톤의 조화",GT 한샘리하우스 대리점,서울특별시 금천구,30.0,4천만원대,모던,"전체,거실,침실,아이방,키친,드레스룸,욕실,현관",벽산5단지아파트,248,한샘리하우스 GT대리점,"깔끔함,공부,깔끔한,화이트,깔끔함,호텔톤,그레이,슬라이딩,거울,시스템장,안방,슬라이딩,붙박이,미닫이,깔끔함,우아함,편안함,우아한,밝은,맑은,화사한,우아한,우드톤,내추럴,따뜻한,감성적인,우아함,깔끔함,오크도어,우아함,따뜻한,우아한,삼성TV,벽걸이TV,우물천장,간접조명,핀포인트조명,현관장,따뜻함,신혼부부,낮은현관장,우드톤"
11096,상동 진달래효성34평 모던 크림앤블랙,덧셈디자인 한샘리하우스 대리점,경기도 부천시 원미구,34.0,6천만원대,모던,"전체,거실,침실,아이방,키친,다이닝룸,욕실,현관",진달래마을,71,한샘리하우스 덧셈디자인대리점,"거실,34평,효성아파트,크림앤블랙,폴딩도어,다이닝,키친,부엌,제트블랙,안방,안방수납,매트화이트,자녀방,키친,34평부엌,한샘바스,공용욕실,휴플로어,휴판넬,덧방시공,한샘바스,안방욕실,덧방시공,현관,벤치장,터치크림,호성아파트,폴딩도어,한샘패키지"
11098,광장동 현대9단지 24평. 따뜻한 주백색의 화이트 하우스,주식회사 조은집 한샘리하우스 대리점,서울특별시 광진구,32.0,3천만원대,모던,"전체,거실,침실,키친,드레스룸,욕실,현관,기타",현대아파트,325,한샘리하우스 주식회사 조은집대리점,
11099,오래된 복도식 아파트의 대변신! 신도림 미성아파트 미니멀 인테리어,디자인 오늘 한샘리하우스 대리점,서울특별시 구로구,34.0,4천만원대,모던,"전체,거실,침실,키친,욕실,현관,기타",미성아파트,970,한샘리하우스 디자인 오늘대리점,"거실인테리어,아트월인테리어,아트월,템바보드,루버,포인트벽,강마루,밀란,붙박이장,슬라이딩붙박이장,미닫이붙박이장,붙박이장,슬라이딩붙박이장,미닫이붙박이장,밀란붙박이장,매트화이트,작은방붙박이장,빌트인화장대,붙박이장,붙박이장화장대,플랫화이트,화이트인테리어,한샘밀란,밀란싱크대,화이트싱크대,밀란플랫화이트,플랫화이트"
11100,오래된 가구도 새것처럼 보이는 신비한 인테리어 현장,더 솜씨 한샘리하우스 대리점,서울특별시 동작구,42.0,7천만원 이상,모던,"침실,키친,서재/멀티룸,욕실,기타",래미안상도3차아파트,1164,한샘리하우스 더 솜씨대리점,"포세린타일,600각욕실,깨끗한욕실,한샘맞춤붙박이장,붙박이장,빌트인수납장,한샘주방,유로100매트화이트,화이트주방"
11101,"용산 파크타워 53평형, 수납에 진심인 올 리모델링",주식회사 조은집 한샘리하우스 대리점,서울특별시 용산구,58.0,7천만원 이상,모던,"전체,거실,침실,아이방,키친,욕실,현관,기타",파크타워,316,한샘리하우스 주식회사 조은집대리점,
